start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Part,Name,speech_ratio
0 days,0 days 00:00:13.040000,42.894344,0.09577747,38.74016,44.537865,46.10954,7.369377,106.73857,79.26811,73.61324,96.841965,0.77438587,0.40584227,0.48024774,0.68949634,1.0558774,0.5756297,7.202216,4.5138206,5.9964285,3.948085,0.25304326,0.43809587,11.412296,0.76502484,9.270908,1.2754104,16.094276,0.63690144,5.5840445,1.7792532,0.008299296,1.7813897,0.8683731,1.0713059,17.311003,0.11404228,4.609012,1.5000321,5.5519996,1.6393616,812.75616,0.3004841,1390.1982,0.1717563,-180.44797,-0.3220312,1878.9398,0.16883552,1115.9231,0.34585848,-175.47105,-0.35654595,2963.4673,0.10950867,946.3003,0.34521687,-175.37039,-0.35839003,-24.025412,-0.153984,34.11619,0.18651332,-0.07819842,-0.14708161,-0.003394401,-3.1994243,0.32316896,0.39478308,13.347114,0.4508853,-6.1423597,-1.0520495,17.082802,0.804257,-5.886214,-2.1939886,-34.231647,45.045265,-0.09521208,-0.0014392793,0.24334833,4.0675364,1.3867489,0.08333333,0.050552502,0.6166667,0.6578331,-6.563251,Val,o7rFDFvW300.001.wav,1.0
0 days,0 days 00:00:08.168000,34.317867,0.060870193,31.443085,35.608875,35.821342,4.3782578,27.06891,0.0,8.586911,7.423597,0.57819396,0.3950319,0.4339831,0.4956145,0.66106063,0.22707754,3.890131,3.1762393,2.7541485,2.308766,0.19291523,0.63954115,21.55263,0.26960608,10.09384,0.87081736,10.268637,0.7585817,10.98681,0.6762014,0.004677725,0.9739474,0.8024859,0.59352344,13.454699,0.07139086,1.2076722,8.950809,15.955609,0.5601661,776.2544,0.30114704,1414.4071,0.20649402,-189.10039,-0.2459964,1895.6531,0.17182833,1218.6257,0.23685254,-189.68497,-0.23378149,3050.014,0.09170701,1184.0356,0.2004529,-190.1032,-0.22426149,-25.3538,-0.21183212,44.17983,0.13072762,-0.07351106,-0.19154005,-0.0077061127,-1.65842,0.31125548,0.42570215,27.212286,0.17437103,-6.8358636,-1.3322189,2.3484602,3.8828704,0.99314654,16.997437,-39.1236,53.871456,-0.09299511,-0.0068697454,0.18505815,1.9631903,0.3703704,0.14666666,0.044969123,1.8974999,1.6556928,-6.1276884,Val,O3_j0d7mq7k.003.wav,1.0
0 days,0 days 00:00:11.976000,37.366035,0.07233214,34.838463,37.937958,39.59552,4.757057,33.78657,13.441826,43.91356,69.92696,0.863767,0.32612163,0.6167254,0.8086883,1.0845369,0.46781152,6.962805,3.8811693,3.7257435,2.2447798,0.355035,0.5561971,26.8674,0.26053613,7.26855,1.2399455,7.1403847,1.54299,2.6499798,3.7473953,0.012771717,0.8913279,1.1063393,0.58551365,14.523082,0.08733949,6.9749193,1.6048199,26.158823,0.3136749,638.82495,0.32806262,1427.5656,0.16837907,-144.2936,-0.59854025,1739.2823,0.1539818,1308.2224,0.17795846,-143.13675,-0.5735454,2876.6956,0.0850842,1209.7351,0.22510794,-145.92589,-0.5341567,-29.09642,-0.1774716,46.182827,0.10856372,-0.0648903,-0.2628137,-0.019026972,-0.53878,0.44419384,0.41700485,31.86627,0.13986662,3.1333184,3.0094926,2.8267138,4.8781815,-3.541989,-2.915505,-35.003407,49.25457,-0.07700747,-0.013436403,0.31706968,3.0936456,2.4349287,0.1175862,0.077488825,0.26366666,0.29009748,-6.028492,Val,2T3oK1Gse2g.005.wav,0.9944889491950004
0 days,0 days 00:00:15.236000,30.519098,0.09785287,27.480179,30.130611,33.826336,6.346157,93.52151,64.021774,24.62671,11.314099,0.8468887,0.42329195,0.53912413,0.74963087,1.1325666,0.59344244,9.140287,6.28571,7.4066296,3.9688935,0.35461086,0.62861454,21.675846,0.33625525,10.272709,0.91356003,17.502676,0.64211655,5.288405,2.400195,0.015943628,0.98163867,1.1641629,0.63892895,11.237113,0.1416799,3.848863,2.473121,17.030426,0.4732479,587.316,0.3541281,1382.9203,0.19946478,-160.58427,-0.47118366,1660.0786,0.15951715,1153.9418,0.26422694,-162.50833,-0.43835685,2783.1255,0.093035094,973.68756,0.42785206,-162.73189,-0.43426538,-27.542,-0.19707134,38.769646,0.1468858,-0.062711895,-0.26336494,-0.016883604,-0.80727166,0.56028724,0.4370868,26.433998,0.15477274,3.4949772,3.0868523,17.773857,0.8590909,-2.19287,-7.2698584,-35.563843,47.743427,-0.0842757,-0.009788248,0.30540594,4.3363996,2.5708635,0.06846154,0.038996287,0.3002564,0.29306063,-5.670672,Val,LGPm8ok6kVo.005.wav,1.0
0 days,0 days 00:00:15.074000,32.01559,0.19210593,26.770565,30.36281,40.248264,13.477699,457.06586,579.9966,172.89272,108.83943,0.8140494,0.466099,0.4865203,0.7151332,1.0715599,0.5850396,8.926403,5.7565346,3.888388,2.3826604,0.27387214,0.79732794,22.236496,0.29336977,4.6080694,2.6371052,18.127266,0.797581,8.321129,1.0942965,0.02491386,1.7672313,1.476274,0.69105285,11.90602,0.23593226,-0.3810376,-21.50098,15.455458,0.7814593,794.69727,0.24598163,1445.4769,0.18758647,-181.78044,-0.30249286,1882.0497,0.12135408,1250.8838,0.24222034,-181.5041,-0.2964551,3027.7754,0.07367197,1205.1414,0.3613672,-182.01459,-0.28765416,-25.927027,-0.26357377,40.596085,0.19196932,-0.054678783,-0.25411332,-0.00717154,-2.3371315,0.52136683,0.57715917,29.05426,0.158718,-4.3696766,-3.0190063,9.425587,1.6021252,2.808593,4.646311,-34.228844,46.641724,-0.07911493,-0.006515193,0.24650277,2.9216468,1.6655564,0.049599998,0.026904272,0.5520833,0.55888265,-5.889728,Val,XRoSKIIFp9c.000.wav,0.9848745558351957
0 days,0 days 00:00:15.074000,33.140797,0.06275705,31.518436,32.331642,34.81436,3.2959251,31.795738,30.482128,52.31062,70.22421,0.67370397,0.3312898,0.5122841,0.61679316,0.80312794,0.29084384,5.1737103,4.0254383,3.3021955,2.9380054,0.20907861,0.7728589,22.619999,0.31204882,11.966244,0.70768034,13.767406,0.7122148,8.572516,0.87248003,0.01019294,1.1310793,0.9384733,0.80101115,13.41816,0.17610435,6.9265585,1.5320303,24.528362,0.33582866,690.5337,0.32740945,1580.2595,0.15842555,-171.99197,-0.3835606,1800.505,0.14498766,1323.4001,0.18364736,-172.59114,-0.36619222,2924.308,0.094534725,1252.3838,0.23586777,-173.3066,-0.35497582,-31.62619,-0.15594745,44.46931,0.17229408,-0.06722194,-0.247018,-0.018157952,-0.54165876,0.33046097,0.7520986,28.090202,0.18610834,7.837134,1.3857918,13.809911,1.0384222,4.177844,2.5953257,-37.91296,51.14491,-0.0855417,-0.010348012,0.18733037,2.7224436,1.5989342,0.08625,0.09503563,0.51916665,0.63526183,-5.933298,Val,CLGJCzz6tIU.000.wav,1.0
0 days,0 days 00:00:09.686000,40.400845,0.059999008,38.70954,39.925133,42.64383,3.934288,75.92233,86.968575,84.53697,61.03823,0.64686066,0.3187111,0.48329547,0.6018045,0.75013304,0.26683757,6.323057,4.6612315,3.2980378,2.9510841,0.24154718,0.8128137,24.842352,0.24730156,6.889715,0.9830297,9.534197,0.94560224,6.00273,1.2174231,0.016214259,0.91675353,1.1006715,0.6276236,16.151855,0.07468573,9.645042,1.1871157,27.157093,0.34835604,726.4647,0.35384306,1521.3832,0.19155118,-172.15744,-0.3677355,1843.2032,0.15056035,1399.9562,0.19079122,-164.24908,-0.4052315,2957.8184,0.09152269,1316.6067,0.16996843,-165.88037,-0.38232157,-33.52678,-0.1546477,50.45123,0.086586006,-0.068352,-0.18025355,-0.014196749,-0.9354161,0.41137874,0.5990034,31.046682,0.13129857,8.220518,0.86555034,6.484986,1.7424071,0.86585206,10.236985,-36.68504,51.071915,-0.0849502,-0.0069572246,0.19703008,3.1023784,2.2869024,0.08272727,0.064398035,0.3195652,0.25483975,-6.8863034,Val,8voP9HTSffg.000.wav,1.0
0 days,0 days 00:00:13.656000,37.37819,0.11692647,34.12557,35.84162,40.866604,6.7410355,432.2521,567.99164,132.31932,193.54437,0.78911245,0.44098765,0.49705476,0.67539096,1.051901,0.5548462,6.960702,4.747855,3.9053996,2.168321,0.22453804,0.7647488,19.894709,0.2790722,2.5036056,4.592223,11.037857,1.1311023,4.9240966,2.4647956,0.01511792,2.574995,1.1735528,0.62931824,14.70783,0.14747638,-1.2206006,-8.683601,11.485455,1.0393349,645.95654,0.34517288,1400.0562,0.18308227,-164.8739,-0.46220252,1717.6471,0.17090125,1258.4686,0.31385326,-160.73633,-0.48115808,2818.5967,0.09597736,1136.1932,0.3667184,-161.69579,-0.46592644,-25.350935,-0.24544954,39.27219,0.18506533,-0.067599535,-0.21587433,-0.016110508,-0.77385247,0.41133142,0.4458161,23.773838,0.21979256,-9.692403,-1.1203427,3.208815,4.7365055,-5.2517467,-3.0830617,-35.831345,47.663517,-0.08159068,-0.010235489,0.18002054,2.785924,1.9131714,0.09307692,0.07749785,0.39407405,0.32242435,-5.6610746,Val,JEhC58vobs4.000.wav,1.0
0 days,0 days 00:00:12.362000,25.205172,0.07690294,23.514286,25.093426,26.161213,2.6469269,98.316185,112.37334,72.51639,82.574844,0.52727956,0.36360577,0.365166,0.47895923,0.6568075,0.29164147,5.649613,3.972951,3.0595112,2.8509243,0.2516259,0.7488149,27.557562,0.30337903,17.73459,0.3684869,11.997611,0.68569905,6.604152,1.4185654,0.03394433,1.304708,1.3254524,0.7823234,8.918926,0.20681073,4.8563128,1.2154953,39.767445,0.14429027,743.3173,0.33852166,1579.3662,0.1594563,-161.25519,-0.459222,1880.5831,0.1295675,1465.9707,0.18124038,-166.35538,-0.3863066,2977.8826,0.08568042,1380.1935,0.1635061,-166.88422,-0.37935752,-35.921516,-0.14937983,52.60404,0.08215361,-0.066334486,-0.23519619,-0.028904624,-0.45602673,0.40359458,0.45714173,36.919323,0.119463675,20.404764,0.29157078,10.282767,1.1132985,-2.5502043,-4.679839,-39.511616,54.16405,-0.08384427,-0.010634505,0.21224009,3.2388666,1.9528072,0.09583333,0.07587911,0.38,0.3812086,-9.138699,Val,P0a209IS614.003.wav,1.0
0 days,0 days 00:00:14.168000,23.856747,0.040115207,23.019838,23.753763,24.670364,1.650526,73.79661,86.81169,15.009802,11.374782,0.7492375,0.42601195,0.47411072,0.6813696,1.0195167,0.545406,8.998227,5.8843665,7.074096,4.5441966,0.3030545,0.60739565,23.35977,0.48931715,8.885566,1.0532677,19.003319,0.57502335,4.695571,2.6279008,0.0146967275,0.8340299,0.9882706,0.7117535,8.222238,0.17646351,0.75837404,5.0903487,23.036995,0.321142,681.54346,0.38479212,1564.9977,0.17997245,-134.36407,-0.6423117,1771.2189,0.19321899,1340.0568,0.23983991,-139.00592,-0.57619977,2894.9382,0.10809603,1178.3645,0.3220593,-140.0919,-0.5602812,-28.760998,-0.23193727,43.51166,0.13836224,-0.065980695,-0.19936514,-0.014732734,-0.97107965,0.37268364,0.4440901,32.138756,0.15753694,8.497405,1.2631234,16.719172,0.675496,-3.157294,-4.4123588,-33.76823,46.311386,-0.08550005,-0.0037855913,0.2673385,4.028269,2.8368795,0.113249995,0.07427609,0.219,0.1575722,-8.730065,Val,C2MEPH7x9m0.000.wav,1.0
0 days,0 days 00:00:14.910000,34.988113,0.07566703,32.914867,34.30032,36.383675,3.4688072,54.671345,77.58437,80.94278,140.48938,0.71055406,0.45834166,0.4434436,0.59303486,0.9546126,0.511169,8.041111,4.531713,6.1508493,4.1354923,0.1979313,0.7936036,21.397787,0.35630548,6.2242913,1.7663376,11.766195,1.0160671,8.5782385,0.9452755,0.011903115,1.1121002,1.0693169,0.8414162,13.642723,0.10518639,5.2982917,1.5088688,15.749791,0.53528005,727.3087,0.32775974,1473.3074,0.18670729,-146.43282,-0.5672148,1792.9841,0.18039279,1244.3438,0.262705,-146.08601,-0.5537899,2916.9827,0.10185132,1170.1217,0.32004213,-147.24214,-0.53643423,-26.617535,-0.22943814,41.807983,0.1678517,-0.07573231,-0.14535102,-0.008290766,-1.0487272,0.29539433,0.5907347,26.55054,0.19500576,-0.7839316,-14.871346,9.442719,1.5688581,3.769935,2.2299714,-36.172577,49.894417,-0.089245416,-0.003078782,0.15939087,4.026846,2.6936028,0.098249994,0.06115093,0.24658537,0.25955504,-7.603491,Val,4lH5nLSwmoM.002.wav,1.0
0 days,0 days 00:00:12.788000,37.548805,0.03735207,36.49199,37.145645,38.415787,1.9237976,42.629498,73.01792,25.9752,34.244724,0.80701053,0.39686978,0.52142566,0.71496123,1.070794,0.5493683,7.598834,7.265225,4.9994698,3.1817203,0.28022793,0.6082569,21.595701,0.36890793,3.0710864,4.1276245,4.879884,2.5170612,7.3582163,1.3732232,0.0069173938,0.80936915,0.9564322,0.64747405,14.739218,0.053082436,3.0059712,2.8758285,19.661198,0.5345545,719.2143,0.2871973,1360.0662,0.1740198,-143.15092,-0.6133158,1817.1608,0.17945726,1153.2424,0.20609258,-141.65065,-0.6048599,3008.8738,0.08436053,1111.6376,0.30938375,-144.83572,-0.558417,-23.574032,-0.2559983,43.549507,0.15965974,-0.064254805,-0.18177605,-0.005172839,-2.7120147,0.42096767,0.42717704,27.546396,0.1472531,-8.720795,-1.3418839,-4.6531124,-2.6161137,4.451676,3.0363693,-34.74382,48.97514,-0.08233939,-0.0035000662,0.22094275,3.6805012,2.7515724,0.09914286,0.048953123,0.24399999,0.20024554,-6.6719537,Val,yVSfQZGt1co.005.wav,0.9573035135650295
0 days,0 days 00:00:14.852000,30.62358,0.101650625,27.609339,30.72377,33.324554,5.7152157,70.43581,54.71084,42.11631,34.364323,0.7484768,0.41803223,0.47575235,0.6631178,1.001091,0.52533865,8.143891,4.964569,5.2648406,4.102874,0.30391276,0.68716335,20.266697,0.5737057,13.734417,0.7199242,15.486571,0.9169824,4.1960273,2.6306329,0.012652967,0.72298163,1.2037146,0.74825734,11.326067,0.14082384,2.7979321,3.8314502,28.466654,0.46499,609.36945,0.35539973,1362.0831,0.19092067,-158.62141,-0.49699226,1724.7377,0.1384973,1191.884,0.25550243,-162.30788,-0.43941298,2810.5208,0.08705602,1153.2073,0.23010369,-163.43945,-0.42238155,-30.143623,-0.23641145,45.13285,0.21275648,-0.05566818,-0.3146174,-0.026248584,-0.61917627,0.5006109,0.46475425,31.283424,0.24779356,10.776153,0.8943442,10.612274,1.9145432,-3.7742915,-3.6985548,-35.683315,47.72073,-0.08813506,-0.008801022,0.25206572,3.7061996,1.962111,0.09724138,0.07982293,0.39241377,0.38593954,-7.092757,Val,qmiBcHJpKR0.004.wav,1.0
0 days,0 days 00:00:11.444000,22.545643,0.054615807,21.459248,22.150259,23.187027,1.7277794,108.20694,67.666824,17.732836,19.590008,0.7623998,0.370664,0.50215274,0.69781995,1.0113899,0.5092371,6.8136926,5.4592185,6.415426,6.6124334,0.325877,0.45030996,23.111012,0.3461866,9.148664,0.98200244,19.431246,0.5514732,7.8729305,1.5291841,0.011698259,0.676772,0.840853,0.5298526,9.453257,0.30360827,8.910255,0.337186,25.362875,0.40814868,736.08,0.3597426,1859.8948,0.23565994,-195.85023,-0.15056568,1841.8931,0.14431171,1356.6212,0.30391964,-195.94669,-0.14513958,2986.3386,0.080758266,1672.3967,0.3410242,-195.96902,-0.14484762,-31.075981,-0.21917889,43.192276,0.2263731,-0.06996888,-0.17721827,-0.021018144,-0.6704487,0.36608604,0.39934978,29.140175,0.16463052,10.350004,0.8196583,32.869377,0.6275662,9.171014,1.3396058,-34.72685,47.41414,-0.090422876,-0.009577645,0.32577893,4.024497,0.35149384,0.067499995,0.031124748,2.204,1.3009627,-5.7760077,Val,Y6iogSmj6FQ.004.wav,0.9858440331398175
0 days,0 days 00:00:13.074000,36.95853,0.10301191,34.086136,35.491302,39.182453,5.0963173,74.49624,87.91537,108.5787,75.18642,0.95552367,0.46354204,0.5913629,0.81533086,1.3104779,0.71911496,9.676701,5.3719087,5.9430137,3.1565797,0.31797516,0.6378508,19.22481,0.3230294,1.7637075,8.064005,22.951015,0.553734,-0.70401573,-18.279778,0.013399536,2.3548045,0.89975333,0.61386824,14.466082,0.12461425,5.7419286,1.5765266,8.836316,1.1846389,631.2414,0.31717217,1452.7914,0.14721832,-159.55247,-0.49697486,1706.6223,0.15508544,1123.3663,0.3310469,-154.96806,-0.5168356,2775.0671,0.09910508,933.3863,0.31303915,-154.57185,-0.52180654,-24.89829,-0.25372055,33.378887,0.21033978,-0.060359776,-0.17583306,-0.011612557,-1.0771003,0.43532696,0.5018514,22.356827,0.250962,-7.2098703,-1.9307519,24.770952,0.5799741,-10.965007,-1.1397712,-32.65466,41.988155,-0.077215366,-0.01122985,0.2841871,3.2159266,1.691007,0.12818182,0.10836119,0.42347828,0.40421268,-5.641043,Val,PdE7qRRCz2c.000.wav,1.0
0 days,0 days 00:00:14.366000,29.086626,0.04700094,28.033337,28.707523,29.874176,1.8408394,87.54041,76.365776,29.98581,25.573391,0.75417775,0.4139241,0.5048543,0.6511924,0.9830802,0.4782259,7.626778,3.7697809,4.3775806,3.2536466,0.31019798,0.55082697,21.351572,0.2284884,5.909073,1.6937312,14.148878,0.8252307,13.455898,0.56936914,0.01391394,0.8676448,1.134846,0.5874813,11.639328,0.25382927,4.059338,1.1561807,14.175829,0.49338388,763.24506,0.33717945,1368.2745,0.19038706,-191.23872,-0.20824753,1899.0504,0.19387318,1074.336,0.26075897,-191.27066,-0.20475578,3096.0896,0.13502696,1045.7329,0.28811553,-191.61993,-0.19700103,-24.079412,-0.257637,39.53163,0.14564268,-0.08609327,-0.10260715,-0.000672706,-18.500708,0.4692932,0.4666411,26.749395,0.1179612,-6.0945687,-1.7819273,7.8773537,2.0229063,9.604564,1.0386504,-34.54036,47.462692,-0.09464212,-0.0025659495,0.3027314,2.857143,0.7692308,0.055454545,0.04539997,1.1216667,1.2615192,-5.551096,Val,FwjoTGcsFNg.004.wav,1.0
0 days,0 days 00:00:14.750000,40.56833,0.08583461,38.882397,40.13106,41.84555,2.9631538,187.13356,216.26167,311.33398,687.3917,0.6332474,0.41348085,0.43385047,0.54915476,0.79629624,0.36244577,5.3773265,3.2901044,4.0235195,3.4637377,0.2015679,0.71838737,20.781317,0.24660599,6.7286596,1.5163721,16.707466,0.7095355,4.4121885,2.8096156,0.011264753,1.2025723,1.0364728,0.44114348,15.879913,0.074073285,2.0989256,6.795198,12.021159,0.9384302,676.9899,0.2909366,1401.8871,0.18978752,-185.6768,-0.2657432,1776.1853,0.13893834,1202.2119,0.2528683,-182.30328,-0.28811088,2878.003,0.085118346,1079.8832,0.42898774,-182.4292,-0.28545508,-27.082155,-0.19245036,39.441784,0.18735713,-0.0804394,-0.11687906,-0.0157782,-0.5822188,0.35307136,0.46957612,24.4706,0.1925668,-3.7164752,-2.9578595,12.916315,1.2403089,-8.249445,-1.4991891,-35.78874,46.996258,-0.08777078,-0.0110196965,0.18494149,2.9850748,1.3614705,0.063,0.047655005,0.62,0.63652325,-8.094367,Val,Gtq5nfRlRx8.004.wav,1.0
0 days,0 days 00:00:14.426000,29.867586,0.10139815,26.523603,30.484947,32.2418,5.718195,148.08719,263.87585,26.585968,26.109877,0.74622375,0.51755464,0.4279758,0.6042661,1.0286399,0.60066414,9.8596945,5.285099,6.50909,4.7674975,0.26702112,0.81795,22.945652,0.33165446,7.68206,1.2546419,14.341717,0.81244916,4.5562987,2.5190084,0.015282933,1.1003418,1.2372513,0.67443526,10.713189,0.13295273,0.47197166,16.529041,16.523617,0.4226311,701.9587,0.294319,1405.3169,0.20113783,-157.39934,-0.502912,1811.2528,0.17146964,1150.256,0.25295168,-158.968,-0.47493938,2912.3823,0.10212232,1114.211,0.3220743,-159.71509,-0.4637441,-24.459042,-0.2592842,37.80748,0.15336485,-0.05445158,-0.22717369,-0.017060237,-0.8317141,0.48862064,0.41023484,28.80315,0.15521228,-0.8922339,-11.281112,13.583629,1.1396991,-6.545286,-2.1444154,-35.80106,49.34568,-0.08306621,-0.005950254,0.20747302,3.8861902,2.2284124,0.086875,0.0678895,0.3312121,0.3086506,-7.612382,Val,ZYrFfvp7_Mo.001.wav,1.0
0 days,0 days 00:00:12.692000,35.822315,0.07759362,33.326294,35.320927,38.32853,5.0022354,367.1408,603.64343,23.017515,22.41139,0.7389214,0.3881296,0.49197245,0.65990853,0.96880496,0.4768325,6.2579403,3.8146508,4.1172895,2.906036,0.2535725,0.7439635,23.51829,0.2737847,9.554762,1.0895096,11.447806,0.87586313,8.407162,1.3575982,0.011810117,1.1452754,0.9754454,0.5689597,14.017944,0.095923185,12.275164,0.85526884,25.572355,0.3667375,673.2542,0.35660177,1512.3306,0.16907123,-142.52254,-0.6087604,1765.0724,0.15314887,1331.8157,0.23713118,-143.71304,-0.56648296,2910.8271,0.086979724,1148.802,0.3021649,-145.45325,-0.54163945,-29.747732,-0.20477925,44.87128,0.13574617,-0.060535625,-0.25049245,-0.012915146,-0.9905742,0.39683017,0.5109322,28.919168,0.13752195,4.937635,2.530292,12.78322,1.0607401,-1.0792801,-10.336131,-37.912067,52.55656,-0.08331255,-0.004323278,0.19009507,3.2334387,2.3752968,0.121,0.059461467,0.27064514,0.22547348,-6.0997295,Val,AwNVGShHjvw.003.wav,0.9333435103978411
0 days,0 days 00:00:13.076000,32.70833,0.053842522,30.905,32.479553,34.311836,3.4068356,39.633087,39.271233,36.14215,25.484646,0.57120734,0.3790541,0.41160235,0.49571693,0.70804185,0.2964395,5.9578485,4.3745904,3.9383411,3.7784827,0.15927419,0.8747827,23.122955,0.26115185,12.044962,0.64450336,10.811949,0.7834283,9.250562,0.8621548,0.019359885,1.2019907,1.0175785,0.61894995,12.669323,0.13787986,1.7198379,3.9778357,27.41245,0.32535923,687.18677,0.35372782,1587.247,0.17186922,-177.7364,-0.33536768,1804.8269,0.15282771,1433.533,0.31423405,-177.76088,-0.32638198,2951.0664,0.09407757,1373.145,0.20336834,-179.24913,-0.30223122,-32.24176,-0.16008101,46.38911,0.13992694,-0.066434875,-0.1980058,-0.021105865,-0.47731006,0.27298057,0.69190073,29.81848,0.13996452,5.6193047,1.5715133,6.008258,1.9399495,3.4395506,2.7203445,-39.509026,53.16516,-0.08616967,-0.011449852,0.14347042,3.0627873,1.767871,0.058695648,0.033009134,0.46625,0.6071848,-6.929267,Val,siEnTktB4lQ.003.wav,0.9949525607628517
0 days,0 days 00:00:14.588000,32.303074,0.12598284,29.580343,31.287868,33.43571,3.8553677,119.68159,154.21944,120.212364,120.443504,0.9266725,0.43410063,0.5640158,0.814635,1.2614377,0.69742185,8.254186,3.7811208,4.4818187,2.0443842,0.3638111,0.6950111,23.182138,0.34377593,9.268449,1.1330434,5.9546638,2.1240695,6.485929,1.553847,0.016983222,1.7915249,1.21403,0.5935187,11.859804,0.12371423,4.133867,1.8173509,25.382448,0.46448708,578.3566,0.31556836,1407.1475,0.17416604,-138.12363,-0.6613869,1674.4891,0.13567822,1185.5723,0.27959082,-137.91008,-0.63136804,2821.8552,0.084335916,1185.6193,0.25296378,-141.05077,-0.58613765,-27.29979,-0.24375036,42.18957,0.19567911,-0.053687908,-0.32227024,-0.02212821,-0.5942555,0.5335846,0.42304304,27.647802,0.22966966,4.6913433,2.3816772,2.5122995,6.099387,2.7577872,4.238049,-35.5341,49.057236,-0.07649257,-0.01393929,0.28327218,2.8826356,2.6878016,0.109487176,0.08255374,0.2554054,0.24655016,-5.6176534,Val,WuIKjBb7s4Q.001.wav,0.9320028962284764
